0,400.47,377.853
1,975.833,634.486
2,1439.93,729.101
3,650.712,510.495
4,720.882,763.028
5,4097.81,19095.4
6,524.281,873.026
7,578.13,685.534
8,411.785,367.273
9,313.399,321.166
10,794.69,440.205
11,367.21,389.215
12,392.372,360.903
13,662.795,962.891
14,553.201,1603.9
15,496.753,1076.08
16,384.538,364.83
17,381.955,419.518
18,479.722,889.646
19,1645.24,521.981
20,401.742,475.654
21,602.294,511.339
22,507.89,673.652
23,849.924,438.163
24,956.354,531.749
25,447.598,478.712
26,713.872,660.969
27,825.641,2843.54
28,481.901,580.711
29,253659,372231
30,487.202,745.115
31,531.634,453.527
32,577.027,492.794
33,741.089,456.93
34,775.043,599.453
35,296.455,482.158
36,1970.16,6700.38
37,555.42,882.646
38,449.781,447.802
39,588.396,549.826
40,845.555,424.331
41,978.429,617.95
42,462.011,615.028
43,433.737,403.895
44,337.584,301.161
45,1027.81,1205.76
46,381.483,417.046
47,511.911,417.069
48,357.679,608.541
49,439.961,491.333
50,423.083,401.093
51,348.934,360.312
52,528.306,1133.32
53,652.727,416.611
54,733.183,403.122
55,390.379,298.583
56,412.119,474.927
57,626.37,637.692
58,452.247,329.248
59,889.983,832.803
60,338.788,586.765
61,500.575,383.708
62,456.658,409.563
63,443.484,400.304
64,347.058,351.033
65,411.935,372.97
66,598.856,569.529
67,373.139,386.778
68,1126.35,2002.83
69,442.908,699.838
70,394.828,349.596
71,1110.45,768.537
72,466.176,564.142
73,566.056,825.54
74,549.529,525.533
75,620.096,688.999
76,577.4,463.582
77,382.659,356.848
78,271.424,329.622
79,448.535,489.253
80,623.911,399.956
81,524.09,653.583
82,751.125,577.588
83,2673.61,911.36
84,332.066,350.951
85,731.265,518.318
86,473.16,537.36
87,600.626,446.43
88,452.706,409.69
89,721.093,930.395
90,649.669,446.571
91,785.587,345.946
92,311.292,364.772
93,769.08,1090.66
94,415.765,452.103
95,365.545,292.456
96,466.666,469.919
97,715.804,997.598
98,629.688,736.348
99,820.304,498.479
100,517.471,897.946
101,3155.2,2997.22
102,665.53,721.446
103,391.754,372.05
104,312.013,346.256
105,374.784,322.911
106,483.491,547.069
107,500.654,580.586
108,960.035,633.287
109,422.458,515.396
110,700.785,839.368
111,613.94,459.954
112,683.679,721.6
113,682.604,594.442
114,1018.8,741.348
115,1089.94,1036.57
116,708.742,619.28
117,664.129,446.815
118,1209.55,741.848
119,434.975,606.808
120,1768.98,1068.79
121,48.8337,27.8927
122,42.7584,29.0866
123,47.6727,41.9511
124,54.7134,28.1694
125,33.3732,23.1324
126,48.6858,30.6933
127,34.142,22.6521
128,50.827,43.5246
129,42.2192,33.263
130,44.2513,26.3008
131,63.6251,26.5523
132,42.4799,27.744
133,38.3591,24.3061
134,38.4761,29.3985
135,37.3769,22.5995
136,47.3958,29.5275
137,38.2808,28.9935
138,48.0121,33.5726
139,27.9817,19.0484
140,64.9237,33.8544
141,34.3715,29.6796
142,35.9211,27.9634
143,40.4496,26.8071
144,46.3119,44.6562
145,36.6918,24.0013
146,40.9908,25.1612
147,57.3067,38.2185
148,46.2236,33.9097
149,53.2577,29.2507
150,42.2473,30.71
151,41.4534,26.1613
152,49.4983,35.9867
153,41.8652,24.7412
154,52.5048,26.2677
155,70.3791,30.1342
156,102.4,36.2243
157,50.106,29.1748
158,43.5309,30.2472
159,32.9255,28.0853
160,41.0366,27.3095
161,54.5562,32.912
162,43.0076,29.6421
163,41.9912,29.6506
164,43.8242,32.4378
165,47.1266,32.6585
166,41.4939,37.1611
167,41.8481,25.4849
168,43.5995,32.1548
169,56.0825,35.0027
170,34.3141,22.4972
171,36.2819,24.8116
172,38.7515,31.8437
173,40.6354,29.008
174,609.035,75.3326
175,33.8847,25.2434
176,47.1061,30.3042
177,41.606,30.5103
178,84.8822,30.8213
179,38.8723,27.6357
180,32.3789,24.4095
181,44.4383,25.5683
182,33.1523,23.6078
183,35.7073,26.3775
184,37.642,27.4354
185,49.1124,41.3558
186,51.0224,37.7089
187,33.6048,25.1952
188,86.6027,27.8302
189,41.5973,26.6829
190,36.5462,28.4162
191,41.8051,30.7757
192,27.075,20.6539
193,41.0892,29.8082
194,35.9347,31.0518
195,38.7622,24.4058
196,62.4384,44.0021
197,36.8524,26.6062
198,28.338,20.0792
199,93.3733,59.9446
200,52.7413,75.062
201,35.8587,24.9364
202,47.9339,33.9195
203,32.0555,22.5646
204,48.5412,36.5709
205,36.7864,24.0123
206,43.1562,25.858
207,41.8594,24.7397
208,46.7132,33.038
209,33.5868,21.9839
210,37.0989,25.9705
211,54.3957,26.3879
212,41.1835,26.919
213,41.5374,35.8229
214,40.4014,28.3247
215,46.0079,37.3328
216,41.2231,29.9045
217,46.6543,31.8213
218,39.4956,30.1955
219,38.3834,25.9294
220,42.4203,35.2163
221,40.7847,35.9609
222,46.7656,30.9832
223,39.3153,22.9834
224,45.2031,26.845
225,99.7072,32.5666
226,43.5673,31.1695
227,54.673,27.3771
228,45.6732,26.069
229,40.7297,27.7144
230,40.8676,31.0839
231,33.7083,26.2338
232,39.1794,28.5479
233,44.5093,35.2568
234,42.8493,27.8964
235,83.7456,48.4365
236,80.6923,110.188
237,46.3571,30.8021
238,48.9455,33.5877
239,57.9214,53.0193
240,49.8039,32.3833
241,44.4873,33.5005
242,99.1671,35.3905
243,40.5969,30.8416
244,31.3586,21.4865
245,31.6363,28.4989
246,35.2195,24.7883
247,43.0063,33.0997
248,43.8511,26.0518
249,46.4704,30.3356
250,57.5674,34.015
251,35.4059,21.113
252,39.9206,26.1878
253,38.5397,28.2398
254,41.6138,27.6835
255,50.3439,39.0355
256,7.8228,36.1591
257,45.8775,32.2653
258,42.1523,33.9699
259,50.8084,33.34
260,46.4188,30.008
261,34.5417,27.2001
262,43.6094,28.4263
263,42.844,28.3002
264,37.4606,28.8076
265,35.8282,25.2039
266,50.6501,28.4661
267,40.0116,29.5081
268,52.8172,28.1412
269,88.9013,52.6884
270,34.721,22.3536
271,37.2516,28.1717
272,41.5064,26.4563
273,37.2428,25.0993
274,48.5845,27.2878
275,39.1632,25.3463
276,44.2254,41.4274
277,41.4898,29.6461
278,48.3003,31.1929
279,36.147,28.0469
280,40.7278,23.5048
281,58.0516,38.5791
282,45.7999,31.1316
283,35.7331,28.1205
284,42.774,29.6969
285,37.0689,22.1117
286,39.9326,26.3886
287,49.784,34.3233
288,55.6295,36.8227
289,32.3435,23.4195
290,48.5315,28.7442
291,36.5763,27.6505
292,45.3983,32.26
293,37.3852,25.7824
294,48.0167,36.2428
295,41.8531,24.4201
296,39.6742,27.0975
297,32.8,24.5718
298,36.7104,26.424
299,39.3622,26.0486
300,38.7404,23.1532
301,30.7419,23.2555
302,34.5681,29.845
