0,429.884
1,361.825
2,287.285
3,322.151
4,1426.34
5,449.483
6,271.982
7,540.796
8,188.425
9,435.979
10,267.118
11,624.792
12,261.122
13,189.87
14,233.799
15,310.358
16,919.728
17,1194.45
18,219.962
19,343.659
20,223.25
21,551.06
22,316.644
23,249.581
24,136202
25,230.295
26,270.849
27,253.162
28,734.675
29,311.537
30,283.186
31,227.644
32,263.959
33,441.493
34,335.211
35,338.546
36,4023.42
37,4740.44
38,287.661
39,277.646
40,1104.25
41,406.817
42,331.757
43,305.195
44,263.382
45,294.979
46,280.1
47,561.204
48,466.444
49,297.63
50,288.527
51,598.885
52,223.085
53,402.488
54,475.554
55,233.214
56,359.113
57,550.378
58,259.045
59,313.376
60,2812.09
61,471.136
62,222.957
63,280.524
64,250.376
65,209.466
66,234.541
67,179.847
68,271.233
69,201.949
70,229.413
71,281.136
72,307.194
73,235.215
74,319.506
75,190.135
76,1385.94
77,186.842
78,276.799
79,290.637
80,574.955
81,212.672
82,326.007
83,1224.04
84,256.487
85,273.412
86,307.553
87,166.599
88,419.748
89,511.88
90,803.419
91,334.777
92,332.663
93,280.976
94,319.842
95,1772.08
96,522.121
97,231.978
98,318.404
99,279.18
100,254.102
101,531.719
102,368.032
103,437.014
104,349.689
105,497.41
106,344.001
107,612.946
108,204.57
109,231.991
110,498.016
111,232.434
112,4099.45
113,262.796
114,267.047
115,216.831
116,285.38
117,414.638
118,268.872
119,1061.29
120,528.581
121,298.552
122,631.921
123,235.824
124,421.483
125,280.324
126,722.747
127,263.22
128,6355.49
129,465.889
130,332.824
131,256.93
132,265.324
133,308.437
134,213.505
135,495.163
136,244.701
137,1.37998
138,0.973841
139,1.67461
140,1.44475
141,0.863159
142,0.947626
143,1.02838
144,1.34805
145,2.0784
146,1.04892
147,0.902938
148,1.22545
149,2.37862
150,1.33553
151,0.852341
152,0.991854
153,2.06701
154,1.19799
155,1.06638
156,1.00131
157,1.05883
158,1.06055
159,0.900858
160,0.92733
161,2.38212
162,1.05763
163,0.999234
164,0.94398
165,1.14051
166,2.02612
167,1.09805
168,0.865227
169,1.2218
170,1.34545
171,1.0281
172,1.61405
173,1.06661
174,0.986469
175,1.28523
176,0.994494
177,1.01551
178,1.02675
179,3.16796
180,0.943714
181,2.8642
182,7.6522
183,1.01014
184,1.79279
185,1.0591
186,1.03452
187,0.842199
188,1.30641
189,1.58494
190,0.785108
191,1.17971
192,0.879976
193,1.32966
194,1.14148
195,1.08809
196,1.16797
197,1.35873
198,1.20794
199,1.47176
200,1.0626
201,0.998325
202,1.11777
203,0.984858
204,1.84682
205,1.44858
206,1.22136
207,1.15774
208,2.71722
209,1.29622
210,1.24711
211,0.891381
212,0.989036
213,7.42157
214,1.04793
215,1.02546
216,1.10416
217,1.20741
218,1.26653
219,0.926813
220,0.914945
221,1.95825
222,1.57921
223,0.927668
224,0.920407
225,0.9007
226,1.14383
227,1.16717
228,1.66542
229,1.14105
230,2.78306
231,1.11044
232,1.18898
233,1.62705
234,0.974325
235,1.56185
236,1.33413
237,0.895655
238,1.06944
239,1.14396
240,1.04517
241,1.53998
242,1.14031
243,0.983501
244,1.07789
245,0.928335
246,2.33857
247,0.942905
248,1.15558
249,0.953038
250,1.04732
251,1.14384
252,0.948493
253,1.03884
254,1.53726
255,2.07181
256,1.25115
257,0.863057
258,1.04899
259,1.34314
260,0.924555
261,0.832095
262,0.992623
263,0.971481
264,1.08865
265,1.68068
266,1.09603
267,0.830772
268,1.16762
269,0.856956
270,2.00844
271,1.93869
272,0.887597
273,1.00057
274,1.51061
275,0.922242
276,0.994314
277,1.43369
278,1.55187
279,1.88177
280,1.15914
281,1.25957
282,0.845156
283,1.71428
284,1.38262
285,1.02642
286,0.823211
287,1.41658
288,0.969073
289,1.10323
290,5.80385
291,0.933128
292,0.893544
293,1.1102
294,0.953033
295,1.25992
296,1.03205
297,1.13097
298,1.69722
299,1.00737
300,0.959175
301,0.876168
302,1.12479
303,1.19692
304,1.37793
305,0.942773
306,0.987215
307,0.826079
308,1.01369
309,1.59184
310,0.856827
311,1.28847
312,1.05463
313,1.13281
314,1.09879
315,1.69647
316,0.957327
317,1.13666
318,1.39446
319,1.17754
320,1.03822
321,1.68132
322,1.17241
323,1.45293
324,1.05635
325,1.50414
326,1.36718
327,1.35056
328,0.91422
329,1.05221
330,1.05281
331,1.77496
332,0.989161
333,0.969971
334,1.02126
335,1.12338
336,1.60224
337,0.816935
338,1.31327
339,1.18067
340,2.07786
341,1.78776
342,2.44986
343,0.907882
344,1.25667
345,1.59196
346,0.992591
347,1.5635
348,0.903918
349,1.05722
350,1.07577
351,1.00253
352,1.13844
353,1.10708
354,1.1475
355,1.08497
356,3.36471
357,0.900249
358,1.30858
359,2.42375
360,1.31398
361,0.998031
362,0.862086
363,0.871228
364,1.37134
365,0.85719
366,6.69305
367,0.9031
368,1.07781
369,0.943863
370,0.794835
371,1.35538
372,1.30674
373,1.07056
374,1.10381
375,1.0754
376,1.32955
377,0.831529
378,1.36717
379,0.840773
380,0.862252
381,1.28866
382,0.995014
383,0.984284
384,0.901639
385,0.819707
386,1.47408
387,0.940264
388,6.05286
389,1.68734
390,2.77857
391,1.08171
392,1.12693
393,1.71864
394,1.12523
395,1.01707
396,2.55474
397,1.03391
398,1.25961
399,1.37089
400,0.976087
401,1.04283
402,7.17107
403,1.20353
404,1.16132
405,2.88414
406,1.0005
407,1.29469
408,0.920821
409,1.19141
410,0.888286
411,1.21212
412,1.20655
413,1.04233
414,0.942853
415,1.06827
416,0.854029
417,1.20362
418,1.11345
419,1.14498
420,1.36757
421,1.92222
422,1.00567
423,1.24898
424,1.18221
425,4.7401
426,1.01967
427,1.12579
428,0.924393
429,0.983926
430,0.944635
431,3.39532
432,0.915735
433,1.32869
434,0.988155
435,0.969257
436,1.17339
437,1.10294
438,1.36961
439,0.834332
440,1.13523
441,1.1394
442,1.21412
443,2.61183
444,0.994009
445,1.24793
446,1.53691
447,1.034
448,2.07732
449,1.07715
450,4.1583
451,1.07091
452,0.899463
453,1.3835
454,2.46433
455,1.87444
456,1.17744
457,1.41183
458,8.03168
459,1.32819
460,3.30111
461,0.950692
462,1.66541
463,0.938393
464,1.1312
465,0.95303
466,0.982682
467,1.9244
468,1.99713
469,1.56916
470,0.873928
471,1.10423
472,0.720734
473,0.918852
474,2.18726
475,1.06281
476,1.85213
477,1.11021
478,1.39917
479,1.44063
480,1.7348
481,1.10746
482,1.05904
483,1.08236
484,1.13444
485,1.34859
486,1.03839
487,1.12529
488,1.11053
489,1.93917
490,0.83885
491,1.20542
492,1.15418
493,2.2317
494,0.998271
495,0.980918
496,0.826439
497,1.24002
498,0.839701
499,0.909273
500,1.26021
501,1.15348
502,1.5533
503,1.39703
504,1.19435
505,1.12621
506,0.749251
507,1.43586
508,1.74404
509,1.08199
510,0.998877
511,1.19636
512,1.04526
513,1.20921
514,1.27914
515,0.991185
516,0.889149
517,1.25089
518,0.968458
519,0.875378
520,1.0465
521,1.04553
522,1.11122
523,1.10444
524,0.952165
525,1.0262
526,0.947051
527,1.22504
528,2.58436
529,0.980793
530,1.47048
531,1.07575
532,1.26908
533,1.29561
534,1.15068
535,1.663
536,1.07435
537,1.50789
538,1.02112
539,0.905471
540,0.893659
541,1.04003
542,1.16875
543,1.09839
544,1.0431
545,1.06364
546,1.16067
547,0.973966
548,1.22864
549,1.07386
550,1.63446
551,1.03174
552,1.01299
553,3.41935
554,1.01582
555,1.2889
556,1.51611
557,1.11093
558,0.836981
559,0.927118
560,0.877732
561,0.967584
562,1.14456
563,1.05171
564,4.05447
565,1.08686
566,1.0108
567,1.14826
568,1.10382
569,1.35897
570,1.05214
571,1.65904
572,1.0867
573,0.906255
574,0.921413
575,0.922853
576,1.37386
577,1.8081
578,1.24803
579,1.24181
580,1.11853
581,0.929956
582,1.10351
583,0.874151
584,1.26358
585,1.59591
586,0.816275
587,1.49231
588,0.814136
589,1.1271
590,1.24464
591,1.05227
592,1.04365
593,1.18468
594,1.20503
595,0.986435
596,1.30964
597,1.1036
598,1.2002
599,1.4153
600,1.30263
601,0.851988
602,1.11785
603,1.24622
604,1.21348
605,1.38893
606,1.51127
607,1.05468
608,1.08475
609,5.90355
610,1.57482
611,1.05533
612,1.01164
613,1.0815
614,2.1867
615,1.53838
616,1.38832
617,0.821262
618,0.97796
619,1.20263
620,0.818954
621,1.06694
622,1.15655
623,1.06116
624,1.28166
625,1.00587
626,18.1849
627,1.62621
628,2.64493
629,1.10163
630,1.12054
631,1.00645
632,1.43365
633,1.44866
634,1.24349
635,4.12517
636,0.750483
637,0.925743
638,0.845251
639,1.1464
640,1.19446
641,1.75478
642,1.22047
643,1.22424
644,1.39803
645,1.14363
646,0.902383
647,1.07534
648,1.80731
649,4.1552
650,0.953421
651,1.17134
652,0.979879
653,1.75545
654,0.903022
655,0.949424
656,0.893513
657,1.05934
658,0.87658
659,1.32556
660,1.02652
661,0.913555
662,1.06499
663,0.974991
664,1.34077
665,1.76078
666,0.885729
667,3.87925
668,1.02726
669,1.03184
670,0.9607
671,1.16006
672,1.13834
673,2.53702
674,0.903223
675,1.41782
676,1.08993
677,1.03632
678,0.869342
679,1.2339
680,1.03629
681,1.03299
682,0.868374
683,1.2501
684,1.25879
685,1.01937
686,1.56353
687,1.63722
688,1.11888
689,1.34442
690,1.1706
691,0.99903
692,0.952578
693,1.29509
694,1.45534
695,1.32621
696,0.802835
697,2.09305
698,0.945038
699,1.16326
700,1.06258
701,1.10397
702,1.04955
703,1.50794
704,1.49832
705,1.06379
706,1.30919
707,0.951999
708,0.982032
709,0.910151
710,1.07741
711,1.10634
712,0.941902
713,1.0735
714,1.11687
715,1.09827
716,1.12677
717,1.31612
718,1.09855
719,1.26809
720,1.76086
721,1.28261
722,1.02407
723,0.942318
724,0.838302
725,0.854867
726,2.02098
727,0.959486
728,0.950952
729,1.09132
730,1.90115
731,0.859967
732,1.92888
733,3.23347
734,1.09483
735,0.844129
736,1.07913
737,1.08391
738,2.61887
739,1.0075
740,2.33509
741,1.34855
742,1.02512
743,1.52307
744,1.81076
745,1.2869
746,0.859161
747,0.947834
748,2.24234
749,1.25559
750,2.03947
751,1.22955
752,1.04877
753,1.00588
754,0.875804
755,1.15661
756,1.23288
757,1.63722
758,1.05743
759,1.04532
760,1.05572
761,0.884684
762,1.28483
763,1.03382
764,1.16722
765,0.815419
766,1.12623
767,1.08974
768,1.03416
769,0.986616
770,1.18828
771,0.914736
772,1.03538
773,2.18656
774,1.26677
775,1.16499
776,1.26539
777,1.36846
778,0.994473
779,1.31148
780,1.18524
781,1.23863
782,1.72525
783,0.758584
784,1.70405
785,0.874752
786,0.943865
787,1.19867
788,0.846727
789,0.848936
790,1.32655
791,0.880595
792,1.24819
793,0.945553
794,1.38344
795,1.17924
796,1.04155
797,0.977817
798,1.42042
799,1.03899
800,1.29598
801,0.912403
802,0.830116
803,1.18476
804,2.14772
805,0.942673
806,0.978186
807,1.01302
808,1.2151
809,1.32573
810,1.62847
811,0.927647
812,0.96136
813,1.23104
814,1.43988
815,1.67011
816,0.969879
817,0.853688
818,2.27105
819,1.98162
820,0.94203
821,1.56284
822,1.32196
823,1.02469
824,0.954009
825,1.01351
826,0.897715
827,1.32939
828,1.04195
829,0.787869
830,0.883236
831,0.912806
832,0.8813
833,1.15097
834,1.03346
835,1.03585
836,0.996413
837,1.20935
838,1.61862
839,1.12083
840,1.45519
841,1.25382
842,1.80327
843,0.869805
844,0.903278
845,1.22021
846,1.36731
847,1.12992
848,1.01879
849,1.46676
850,1.74523
851,1.11807
852,1.61671
853,0.994908
854,1.07709
855,1.09093
856,1.26924
857,0.892249
858,1.6056
859,0.848834
860,1.06827
861,0.926996
862,1.56512
863,1.33457
864,0.99632
865,1.24979
866,1.03239
867,1.20311
868,0.904516
869,1.65012
870,1.36448
871,6.01501
872,1.47384
873,1.94753
874,0.89893
875,0.922346
876,1.70897
877,1.04505
878,0.903885
879,0.997833
880,1.06959
881,1.09206
882,0.95298
883,1.46656
884,1.02441
885,1.27116
886,6.4884
887,2.19635
888,1.17152
889,1.52909
890,2.32996
891,2.17754
892,0.937098
893,0.934201
894,0.926127
895,1.36079
896,1.06656
897,0.990924
898,1.73702
899,1.1202
900,0.900718
901,0.984137
902,0.916741
903,1.13066
904,2.29963
905,0.976313
906,2.13898
907,12.6762
908,1.30524
909,1.89648
910,1.14279
911,2.5571
912,1.34383
913,1.18715
914,1.11755
915,2.19839
916,4.3797
917,0.836919
918,5.81107
919,0.886554
920,1.5533
921,1.33329
922,0.915064
923,0.909151
924,1.99052
925,0.859358
926,0.921494
927,1.04323
928,1.01012
929,6.27017
930,1.01481
931,0.8963
932,1.16171
933,1.4305
934,1.08026
935,1.29516
936,1.13845
937,1.29493
938,6.03758
939,1.3098
940,1.08218
941,1.18436
942,1.6462
943,1.01474
944,1.25217
945,0.95309
946,1.40189
947,1.04269
948,1.14654
949,0.980663
950,2.0136
951,1.20187
952,0.888369
953,1.03395
954,1.05139
955,1.16839
956,0.916828
957,1.34787
958,0.937007
959,0.974434
960,1.29704
961,0.882963
962,1.15561
963,0.993156
964,2.38432
965,1.63721
966,1.29831
967,1.31894
968,1.30469
969,0.858137
970,20.7579
971,1.03779
972,0.887824
973,1.17065
974,0.992945
975,0.934767
976,0.935631
977,1.32372
978,1.94345
979,0.922348
980,4.85956
981,0.979672
982,8.16795
983,0.977565
984,1.40327
985,1.02842
986,1.19231
987,1.11902
988,1.38354
989,0.941674
990,0.943337
991,1.18073
992,1.52992
993,1.65947
994,0.965158
995,2.04154
996,0.910291
997,2.10272
998,1.43986
999,0.997601
1000,2.8311
1001,1.21542
1002,0.976855
1003,1.0059
1004,1.14107
1005,0.986054
1006,0.945936
1007,0.938213
1008,0.985219
1009,1.21454
1010,1.3836
1011,0.815025
1012,0.935884
1013,1.45143
1014,1.19131
1015,1.82975
1016,1.09177
1017,0.879119
1018,1.14013
1019,1.36808
1020,1.23414
1021,1.29724
1022,3.01572
1023,1.18059
1024,1.82452
1025,1.23689
1026,1.35155
1027,0.911534
1028,1.03759
1029,1.08099
1030,1.92235
1031,1.21937
1032,1.9418
1033,5.68383
1034,0.966126
1035,0.98215
1036,0.831394
1037,0.769576
1038,0.925432
1039,0.875136
1040,1.74119
1041,0.840566
1042,0.874342
1043,0.99686
1044,1.70781
1045,1.44567
1046,1.12137
1047,1.0077
1048,1.34505
1049,1.29591
1050,0.921998
1051,1.83932
1052,1.1081
1053,1.31337
1054,0.91127
1055,1.00961
1056,1.82972
1057,0.867097
1058,1.03419
1059,1.30329
1060,0.792907
1061,1.8763
1062,0.952919
1063,1.02993
1064,1.34655
1065,5.12232
1066,1.14368
1067,1.11857
1068,1.08202
1069,1.35117
1070,1.0813
1071,1.67014
1072,3.61361
1073,1.02462
1074,0.92169
1075,1.09421
1076,0.998682
1077,0.941974
1078,1.20049
1079,1.49598
1080,0.880916
1081,1.2795
1082,2.08348
1083,0.982357
1084,0.9716
1085,0.846787
1086,0.989032
1087,0.8894
1088,1.29543
1089,1.0566
1090,1.0339
1091,1.08326
1092,1.31098
1093,1.05751
1094,1.02595
1095,1.32986
1096,2.33276
1097,0.983238
1098,1.26462
1099,0.929466
1100,0.859519
1101,0.862066
1102,0.915087
1103,0.924162
1104,1.22584
1105,0.889832
1106,1.13489
1107,0.927476
1108,1.14429
1109,1.62305
1110,1.09622
1111,1.03431
1112,1.0921
1113,1.15666
1114,1.19791
1115,5.49532
1116,0.981188
1117,0.974213
1118,0.838927
1119,1.05238
1120,0.918738
1121,1.16987
1122,1.12676
1123,1.07779
1124,0.950525
1125,1.07093
1126,6.27075
1127,1.02069
1128,0.885735
1129,0.928884
1130,0.982867
1131,2.16261
1132,1.04508
1133,1.09087
1134,0.976633
1135,0.870169
1136,0.95881
1137,0.914852
1138,1.03858
1139,1.15793
1140,4.75788
1141,0.912857
1142,0.985917
1143,1.12615
1144,1.28106
1145,0.918069
1146,1.21025
1147,1.47433
1148,1.29321
1149,1.20565
1150,1.10784
1151,1.09088
1152,0.878947
1153,1.56504
1154,0.930926
1155,1.33001
1156,0.968359
1157,0.964111
1158,0.955668
1159,1.10806
1160,0.859519
1161,0.910483
1162,1.5251
1163,0.830962
1164,1.05483
1165,1.10038
1166,0.851325
1167,1.43349
1168,1.03277
1169,0.933866
1170,1.95459
1171,1.01434
1172,1.98646
1173,1.22139
1174,3.36797
1175,1.01856
1176,1.18953
1177,0.948794
1178,2.13629
1179,0.890027
1180,1.32157
1181,1.6763
1182,2.11492
1183,0.942127
1184,0.720377
1185,1.32754
1186,1.09665
1187,0.93486
1188,0.856172
1189,1.32272
1190,1.02321
1191,1.72239
1192,1.30871
1193,3.10356
1194,1.02659
1195,1.12596
1196,6.05316
1197,1.69345
1198,0.981019
1199,1.06874
1200,1.47064
1201,1.17512
1202,1.57617
1203,0.906653
1204,1.02117
1205,1.05718
1206,1.08978
1207,1.07954
1208,0.947934
1209,1.00243
1210,1.09737
1211,1.17762
1212,0.921676
1213,0.955617
1214,1.0494
1215,1.30128
1216,0.830285
1217,1.35485
1218,1.18228
1219,1.2822
1220,1.38906
1221,1.285
1222,0.896034
1223,0.945365
1224,1.88262
1225,0.965782
1226,1.15202
1227,0.878713
1228,0.913952
1229,1.10812
1230,1.29375
1231,1.00881
1232,1.34723
1233,1.04698
1234,1.42868
1235,1.46018
1236,1.02091
1237,1.09295
1238,0.888653
1239,0.837134
1240,1.61766
1241,0.935695
1242,0.960617
1243,1.28089
1244,1.03988
1245,1.22936
1246,0.906736
1247,1.06765
1248,1.14481
1249,1.49175
1250,0.90124
1251,1.57888
1252,1.23009
1253,2.24547
1254,1.791
1255,5.3686
1256,1.424
1257,1.10835
1258,1.46825
1259,0.860972
1260,1.14784
1261,0.987152
1262,2.18653
1263,0.991483
1264,1.17837
1265,0.991567
1266,1.26351
1267,0.886744
1268,1.20046
1269,0.995174
1270,1.7116
1271,0.854821
1272,1.46208
1273,1.12069
1274,1.18089
1275,1.16906
1276,1.68228
1277,1.84237
1278,1.00777
1279,0.950638
1280,1.93816
1281,1.94918
1282,0.905634
1283,1.59355
1284,0.856418
1285,1.51538
1286,1.55097
1287,5.1476
1288,0.890389
1289,0.97263
1290,1.10915
1291,1.24488
1292,1.02348
1293,9.84896
1294,1.00807
1295,0.954232
1296,1.5524
1297,1.35863
1298,1.87027
1299,1.74353
1300,1.32803
1301,1.51484
1302,0.979723
1303,0.93211
1304,0.900226
1305,0.97513
1306,1.00251
1307,2.20657
1308,1.06214
1309,1.10617
1310,1.32677
1311,1.0359
1312,1.00747
1313,0.989225
1314,2.58393
1315,1.02275
1316,1.04307
1317,0.98348
1318,4.35276
1319,1.84512
1320,0.932338
1321,0.907352
1322,0.945562
1323,1.45086
1324,0.934226
1325,0.957638
1326,0.926803
1327,0.971033
1328,1.09034
1329,2.23142
1330,1.05383
1331,0.963663
1332,0.908561
1333,0.980582
1334,0.933435
1335,1.06523
1336,0.782902
1337,1.33574
1338,0.998432
1339,1.12455
1340,1.45978
1341,1.92181
1342,5.89264
1343,0.843072
1344,1.27512
1345,0.863321
1346,0.835907
1347,1.01748
1348,1.27484
1349,1.21935
1350,1.03053
1351,1.04912
1352,1.07841
1353,1.16391
1354,1.21095
1355,0.947458
1356,0.93521
1357,1.18888
1358,1.02712
1359,1.30172
1360,1.3726
1361,1.08587
1362,1.09172
1363,0.94365
1364,1.00941
1365,0.905998
1366,1.02974
1367,1.01258
1368,4.86991
1369,1.02685
1370,1.13754
1371,1.08575
1372,0.876474
1373,0.93605
1374,0.89049
1375,0.900341
1376,1.02388
1377,1.38709
1378,0.821864
1379,1.23215
1380,0.984796
1381,1.02943
1382,0.944573
1383,1.12864
1384,1.73986
1385,2.06846
1386,1.16227
1387,0.94844
1388,1.11399
1389,1.08317
1390,1.61483
1391,2.09559
1392,1.16489
1393,1.05551
1394,2.02099
1395,0.941761
1396,0.799225
1397,1.76321
1398,1.36285
1399,1.73267
1400,1.69587
1401,1.79906
1402,1.19004
1403,0.897543
1404,1.40435
1405,1.39974
1406,1.00369
1407,1.76369
1408,1.22517
1409,1.02432
1410,1.00475
1411,0.990449
1412,1.38947
1413,1.13777
1414,1.00342
1415,0.936351
1416,1.13908
1417,1.45468
1418,1.0345
1419,1.9862
1420,0.868382
1421,0.985002
1422,0.99955
1423,0.863894
1424,1.07628
1425,1.02905
1426,0.931407
1427,1.03803
1428,0.865942
1429,1.00978
1430,0.867322
1431,1.05771
1432,1.29942
1433,1.69003
1434,0.90381
1435,0.917295
1436,1.01305
1437,1.10631
1438,2.08179
1439,2.60115
1440,1.17965
1441,1.0773
1442,1.09677
1443,2.57666
1444,1.94278
1445,0.977791
1446,1.07595
1447,1.93048
1448,1.45636
1449,0.93889
1450,1.63676
1451,0.85882
1452,1.16235
1453,1.35782
1454,1.07474
1455,1.03838
1456,1.07945
1457,1.08531
1458,1.041
1459,2.78224
1460,1.0598
1461,1.35639
1462,1.11771
1463,0.815089
1464,0.870347
1465,1.00262
1466,1.11426
1467,1.06036
1468,0.918392
1469,1.03576
1470,1.33553
1471,1.02324
1472,1.0125
1473,0.934948
1474,0.867598
1475,1.22886
1476,2.03557
1477,0.99598
1478,1.68865
1479,1.3803
1480,1.71718
1481,1.47353
1482,1.15249
1483,1.19024
1484,1.42846
1485,0.917598
1486,1.58074
