0,2.682,0,0,0
1,3.24606,2.26967,0,0
2,3.06384,2.12581,0,0
3,2.95662,2.45209,0,0
4,2.44893,2.39993,0,0
5,2.53986,2.24992,0,0
6,2.44584,0,0,0
7,2.60657,0,0,0
8,2.18187,2.87356,0,0
9,2.96973,2.06678,0,0
10,2.108,0,0,0
11,3.22769,0,0,0
12,2.752,2.37029,0,0
13,3.03335,0,0,0
14,1.93325,0,0,0
15,2.68147,0,0,0
16,2.78743,2.48386,0,0
17,2.41661,2.86663,0,0
18,2.18572,0,0,0
19,2.16272,0,0,0
20,2.45438,2.86369,0,0
21,2.85446,0,0,0
22,0,0,0,0
23,2.8348,2.74839,0,0
24,1.93519,2.78973,0,0
25,2.71175,0,0,0
26,0,0,0,0
27,0,0,0,0
28,0,0,0,0
29,1.88844,2.9298,0,0
30,2.76502,0,0,0
31,2.22511,2.01461,0,0
32,2.5925,2.86433,0,0
33,2.08901,2.38297,0,0
34,2.41223,0,0,0
35,2.44763,2.73704,0,0
36,2.83502,0,0,0
37,2.75088,2.22595,0,0
38,2.79938,0,0,0
39,2.40293,2.56119,0,0
40,2.4931,0,0,0
41,2.13113,0,0,0
42,2.44237,0,0,0
43,3.22052,2.9074,0,0
44,2.88869,0,0,0
45,3.02064,2.87318,0,0
46,2.57413,0,0,0
47,2.56974,3.21495,0,0
48,2.58689,0,0,0
49,2.58235,2.75525,0,0
50,2.60699,2.05039,0,0
51,2.40645,2.82205,0,0
52,0,0,0,0
53,2.96561,0,0,0
54,2.73563,0,0,0
55,2.17934,2.3834,0,0
56,2.29732,0,0,0
57,2.56662,3.20794,0,0
58,2.37226,0,0,0
59,3.00306,2.52022,0,0
60,2.09172,0,0,0
61,2.59055,2.45073,0,0
62,2.55115,2.42035,0,0
63,2.62552,2.71791,0,0
64,2.40386,2.73202,0,0
65,2.56023,0,0,0
66,0,0,0,0
67,2.81151,2.19588,0,0
68,3.30026,0,0,0
69,2.6326,0,0,0
70,2.08531,2.34738,0,0
71,2.74227,1.90806,0,0
72,3.16636,0,0,0
73,2.8052,0,0,0
74,2.21851,0,0,0
75,2.55493,2.65692,0,0
76,2.58423,2.45644,0,0
77,2.8008,2.30581,0,0
78,2.81713,2.48296,0,0
79,2.57491,1.85196,0,0
80,2.56643,0,0,0
81,2.71286,0,0,0
82,2.87346,0,0,0
83,2.45618,2.70704,0,0
84,2.31001,0,0,0
85,2.07795,2.09575,0,0
86,2.51016,0,0,0
87,2.22726,2.67724,0,0
88,2.52921,0,0,0
89,2.32069,0,0,0
90,2.60946,2.74292,0,0
91,2.53515,0,0,0
92,2.55933,0,0,0
93,2.67168,0,0,0
94,2.62016,2.68248,0,0
95,2.53408,2.48425,0,0
96,2.34175,0,0,0
97,3.1353,0,0,0
98,2.76115,2.86907,0,0
99,2.49508,1.90504,0,0
100,2.51666,0,0,0
101,2.26692,3.03136,0,0
102,2.93764,2.57998,0,0
103,2.49699,0,0,0
104,1.97108,0,0,0
105,2.86304,0,0,0
106,2.59248,2.52332,0,0
107,2.62376,0,0,0
108,1.99313,0,0,0
109,2.29502,0,0,0
110,2.60345,2.60907,0,0
111,2.24127,2.91056,0,0
112,2.37829,0,0,0
113,2.12308,2.35185,0,0
114,2.59592,2.63566,0,0
115,2.26053,2.45346,0,0
116,2.66117,0,0,0
117,0,0,0,0
118,2.39587,2.56462,0,0
119,0,0,0,0
120,2.15542,0,0,0
121,2.60639,2.6788,0,0
122,0,0,0,0
123,2.39594,2.47636,0,0
124,2.95847,0,0,0
125,2.20205,2.63937,0,0
126,2.782,2.32477,0,0
127,2.45972,2.27896,0,0
128,2.62477,0,0,0
129,0,0,0,0
130,2.61342,2.53224,0,0
131,1.96788,2.16707,0,0
132,2.32961,2.73274,0,0
133,1.95247,2.75007,0,0
134,2.26704,0,0,0
135,3.03216,2.82886,0,0
136,2.39563,0,0,0
137,2.29316,0,0,0
138,2.54384,2.572,0,0
