0,2.69984,0,0,0
1,2.14942,2.76693,0,0
2,2.97763,2.29491,0,0
3,2.25704,2.26065,0,0
4,2.14571,2.60868,0,0
5,2.03429,2.58124,0,0
6,2.33417,2.59839,0,0
7,2.25787,2.41962,0,0
8,2.03084,2.25505,0,0
9,2.43057,2.50675,0,0
10,2.75522,2.63737,0,0
11,2.23801,2.38306,0,0
12,2.4704,2.52736,0,0
13,2.46833,2.54816,0,0
14,2.28292,2.01793,0,0
15,2.20582,2.06319,0,0
16,2.40968,2.2856,0,0
17,2.61612,2.3627,0,0
18,2.60561,2.30421,0,0
19,3.80083,2.77967,0,0
20,2.63076,2.47821,0,0
21,2.45413,0,0,0
22,3.04451,2.70849,0,0
23,2.39307,3.31662,0,0
24,2.17612,2.60691,0,0
25,2.71759,2.68063,0,0
26,2.74181,3.00619,0,0
27,2.73625,3.16621,0,0
28,2.27637,2.53069,0,0
29,2.30297,2.03089,0,0
30,2.85801,2.41495,0,0
31,2.51428,2.87887,0,0
32,2.3251,2.66626,0,0
33,2.06179,2.10231,0,0
34,2.29017,2.07983,0,0
35,2.9905,2.34449,0,0
36,2.90859,2.95129,0,0
37,2.44466,2.22102,0,0
38,2.52628,2.37694,0,0
39,2.63424,2.48845,0,0
40,2.82989,0,0,0
41,2.82899,2.27821,0,0
42,2.52892,2.77054,0,0
43,2.38064,0,0,0
44,3.33097,2.85355,0,0
45,1.78977,2.991,0,0
46,2.89172,2.84512,0,0
47,3.00836,2.32683,0,0
48,2.87119,2.5477,0,0
49,2.54354,2.78598,0,0
50,2.30983,3.04938,0,0
51,2.65339,0,0,0
52,2.84931,3.07855,0,0
53,2.30228,2.01137,0,0
54,2.3956,2.58614,0,0
55,0,0,0,0
56,1.86032,2.87851,0,0
57,1.91363,2.39501,0,0
58,1.98617,3.01639,0,0
59,2.38596,2.41575,0,0
60,2.49856,2.18469,0,0
61,2.01825,2.67019,0,0
62,1.71864,2.47426,0,0
63,2.58283,2.59215,0,0
64,2.99845,2.58931,0,0
65,1.97076,3.07421,0,0
66,2.63862,2.54983,0,0
67,2.84599,2.8274,0,0
68,2.16055,2.25459,0,0
69,2.81308,2.05394,0,0
70,3.19969,2.23186,0,0
71,0,0,0,0
72,2.50476,2.36286,0,0
73,2.74735,0,0,0
74,2.66037,2.59628,0,0
75,2.61908,2.90119,0,0
76,2.54847,2.64183,0,0
77,2.61541,2.36113,0,0
78,2.28587,2.53436,0,0
79,2.649,2.31667,0,0
80,2.38139,1.95623,0,0
81,2.83857,2.85059,0,0
82,2.84827,2.30904,0,0
83,2.2641,3.03496,0,0
84,2.34848,1.95598,0,0
85,2.68159,2.29523,0,0
86,2.49673,2.70723,0,0
87,2.19424,2.55432,0,0
88,2.63326,2.79476,0,0
89,2.06875,2.37655,0,0
90,2.65384,2.62937,0,0
91,2.5917,2.57814,0,0
92,2.01827,2.74769,0,0
93,2.37314,2.13698,0,0
94,2.45746,2.42141,0,0
95,2.25093,2.06212,0,0
96,2.76823,2.84681,0,0
97,2.35933,2.3798,0,0
98,2.7286,1.67149,0,0
99,2.54513,2.54986,0,0
100,2.4077,3.34466,0,0
101,2.53309,2.64245,0,0
102,2.69532,2.4083,0,0
103,2.91927,3.09229,0,0
104,2.58234,2.47998,0,0
105,2.91999,2.46401,0,0
106,1.93552,3.08367,0,0
107,3.05639,2.30887,0,0
108,2.47857,0,0,0
109,2.5784,0,0,0
110,2.87524,2.28703,0,0
111,2.98591,2.48972,0,0
112,3.274,2.91206,0,0
113,2.83531,2.57705,0,0
114,1.78216,2.44795,0,0
115,2.63669,2.42996,0,0
116,2.01995,0,0,0
117,2.28636,2.16598,0,0
118,1.98417,3.00163,0,0
119,2.49523,2.59243,0,0
120,2.48467,2.12946,0,0
121,2.21947,2.61389,0,0
122,2.29259,3.01061,0,0
123,2.12415,2.23677,0,0
124,2.93891,3.01689,0,0
125,2.38297,2.63316,0,0
126,2.11831,1.99655,0,0
127,2.65247,1.79327,0,0
128,2.89933,2.61747,0,0
129,2.68901,3.02374,0,0
130,2.46549,2.33221,0,0
131,2.32853,2.64732,0,0
132,2.753,2.2017,0,0
133,2.20113,2.70451,0,0
134,2.63415,2.40119,0,0
135,2.29115,2.68831,0,0
136,2.96021,2.44845,0,0
137,2.61552,2.67722,0,0
138,2.42226,2.90796,0,0
139,3.3136,2.48583,0,0
140,2.0704,2.15759,0,0
141,2.07732,1.92551,0,0
142,2.60926,2.29425,0,0
143,2.8586,3.04347,0,0
144,2.77606,2.66421,0,0
