0,1.8739,0,0,0
1,2.67829,2.72085,0,0
2,2.22777,2.85684,0,0
3,3.18155,2.62162,0,0
4,2.94245,2.09874,0,0
5,2.73076,2.43247,0,0
6,1.91183,2.82903,0,0
7,2.18021,2.42588,0,0
8,2.53884,2.86055,0,0
9,2.80554,2.59905,0,0
10,3.16679,2.67937,0,0
11,0,0,0,0
12,2.31623,0,0,0
13,3.14178,2.5964,0,0
14,2.64419,3.13241,0,0
15,2.76076,2.66548,0,0
16,2.32654,2.43643,0,0
17,2.51463,2.3471,0,0
18,2.7838,0,0,0
19,3.40259,2.44421,0,0
20,2.60733,0,0,0
21,2.80003,0,0,0
22,2.38977,0,0,0
23,2.47889,2.33518,0,0
24,2.51896,2.70444,0,0
25,2.64256,2.29497,0,0
26,2.59109,2.9021,0,0
27,2.6628,2.5947,0,0
28,2.69059,2.21231,0,0
29,2.60231,2.19174,0,0
30,2.78703,2.32957,0,0
31,2.83754,2.50271,0,0
32,2.873,2.31454,0,0
33,2.46399,2.53342,0,0
34,0,0,0,0
35,2.68339,2.63942,0,0
36,2.48502,0,0,0
37,2.58202,2.69196,0,0
38,1.83357,0,0,0
39,2.12821,3.19445,0,0
40,2.42288,2.31803,0,0
41,2.51974,2.46021,0,0
42,2.08453,2.01438,0,0
43,2.7608,2.38663,0,0
44,2.74396,2.51463,0,0
45,2.19306,2.48656,0,0
46,2.26744,3.06678,0,0
47,2.22941,2.26071,0,0
48,2.36597,2.81415,0,0
49,1.93421,2.35035,0,0
50,2.28815,2.48324,0,0
51,2.68144,2.66264,0,0
52,1.87229,2.26793,0,0
53,2.34302,1.79637,0,0
54,2.07396,2.89545,0,0
55,2.60945,2.447,0,0
56,2.58099,2.55111,0,0
57,2.30375,2.64361,0,0
58,2.25654,2.90966,0,0
59,2.87444,2.21647,0,0
60,3.84276,2.5295,0,0
61,2.71118,2.22973,0,0
62,2.1074,0,0,0
63,2.72839,0,0,0
64,2.71879,0,0,0
65,2.78555,2.50403,0,0
66,2.3975,2.29987,0,0
67,2.63165,1.99757,0,0
68,0,0,0,0
69,3.18838,2.51165,0,0
70,2.23428,2.51291,0,0
71,2.52658,0,0,0
72,3.03717,2.70731,0,0
73,2.48306,2.70582,0,0
74,2.91136,1.82683,0,0
75,2.76158,2.72446,0,0
76,2.60365,2.12149,0,0
77,2.65824,2.69553,0,0
78,0,0,0,0
79,2.53231,2.4769,0,0
80,2.5661,2.66855,0,0
81,2.48439,2.12552,0,0
82,3.02728,2.42586,0,0
83,2.45368,0,0,0
84,2.46199,2.94472,0,0
85,2.58229,2.5461,0,0
86,1.94584,0,0,0
87,2.60983,0,0,0
88,2.14773,0,0,0
89,2.18117,2.55896,0,0
90,2.45385,0,0,0
91,2.0725,3.25833,0,0
92,2.74514,2.75943,0,0
93,2.34215,2.67404,0,0
94,2.64812,3.11324,0,0
95,2.79113,0,0,0
96,2.30326,2.70789,0,0
97,1.85695,2.40044,0,0
98,2.92832,3.06511,0,0
99,2.18772,2.81572,0,0
100,1.96158,2.67794,0,0
101,2.34499,0,0,0
102,2.21506,2.49501,0,0
103,2.25489,2.51709,0,0
104,2.45511,2.88001,0,0
105,2.476,2.27516,0,0
106,2.56115,2.38328,0,0
107,2.51194,2.32162,0,0
108,2.7564,2.85636,0,0
109,2.27941,1.97441,0,0
110,2.6637,2.35585,0,0
111,2.55954,2.11329,0,0
112,2.5136,2.39571,0,0
113,3.18683,2.69169,0,0
114,2.12164,0,0,0
115,2.42443,2.7508,0,0
116,2.14343,2.79786,0,0
117,2.66112,0,0,0
118,3.08471,2.60892,0,0
119,2.55408,2.24728,0,0
120,2.84312,2.47532,0,0
121,2.60536,2.11028,0,0
122,0,0,0,0
123,3.11948,0,0,0
124,2.4632,2.31824,0,0
125,2.8502,2.55147,0,0
126,2.50298,2.35031,0,0
127,3.02394,2.86632,0,0
128,2.75531,2.53743,0,0
129,3.05531,0,0,0
130,2.66896,2.08433,0,0
131,2.95374,2.64557,0,0
132,1.56097,0,0,0
133,2.46974,2.06224,0,0
134,2.17227,0,0,0
135,2.79056,0,0,0
136,2.40224,2.87573,0,0
137,2.21629,2.221,0,0
138,2.97004,2.70727,0,0
139,2.75486,2.57833,0,0
140,2.30677,2.26714,0,0
141,2.93801,2.18658,0,0
142,2.38679,2.69775,0,0
143,2.35353,3.01255,0,0
144,3.00896,2.88143,0,0
145,2.51415,1.90702,0,0
146,2.69505,2.37109,0,0
147,2.72635,2.6948,0,0
148,1.91833,2.45348,0,0
149,2.32457,2.87257,0,0
150,2.12266,2.79767,0,0
151,1.98076,2.59353,0,0
152,2.93032,2.47061,0,0
153,2.39479,2.41975,0,0
154,2.60511,2.12065,0,0
155,2.58862,2.94712,0,0
156,2.15288,2.72649,0,0
157,2.34984,2.66987,0,0
158,2.67152,2.17579,0,0
159,2.49084,2.87564,0,0
160,3.04271,2.25314,0,0
161,2.16091,0,0,0
162,2.92623,0,0,0
163,1.87146,2.90839,0,0
164,2.68252,2.31296,0,0
165,2.53575,0,0,0
166,2.4616,0,0,0
167,2.32418,2.57465,0,0
168,2.40856,2.04304,0,0
169,1.90974,2.36274,0,0
170,2.36679,1.73803,0,0
171,1.88494,0,0,0
172,3.15236,2.38188,0,0
173,2.94961,2.10393,0,0
174,2.69102,2.6878,0,0
175,2.82982,0,0,0
176,2.83112,2.35854,0,0
177,2.30975,2.77415,0,0
178,2.52346,2.41405,0,0
179,2.36832,2.51445,0,0
180,2.61618,0,0,0
181,2.09151,0,0,0
182,1.9295,2.45418,0,0
183,2.58917,2.73583,0,0
184,2.75532,2.89213,0,0
185,2.28935,2.68051,0,0
186,0,0,0,0
187,2.86219,0,0,0
188,2.77408,1.94759,0,0
189,2.51646,2.73296,0,0
