0,540.207,479.078
1,1971.47,447.965
2,894.9,490.553
3,7174.19,4902.48
4,469.401,610.813
5,343.658,369.217
6,325.52,352.89
7,653.008,563.278
8,479.377,523.338
9,1023.01,1281.97
10,652.136,856.047
11,727.083,1192.54
12,338.978,292.592
13,536.142,464.095
14,577.324,1226.95
15,455.367,479.807
16,390.726,372.641
17,460.547,488.011
18,733.245,684.334
19,433.71,515.939
20,869.999,586.055
21,386.465,432.859
22,530.704,505.487
23,524.185,370.334
24,745.277,595.695
25,473.649,583.577
26,363.669,396.63
27,477.456,958.526
28,402.033,419.963
29,795.999,2133.25
30,641.58,549.013
31,683.516,616.553
32,2165.72,577.675
33,419.882,397.592
34,972.619,2690.52
35,416.925,593.002
36,552.464,410.121
37,397.91,399.999
38,468.426,417.358
39,427.144,467.443
40,513.264,512.854
41,658.315,605.6
42,476.731,492.335
43,2520.67,899.057
44,717.33,445.906
45,391.767,481.432
46,597.792,881.685
47,344.293,371.543
48,318.435,472.182
49,400.718,448.899
50,412.954,448.675
51,556.573,441.076
52,608.908,502.868
53,1876.26,779.338
54,648.584,476.613
55,470.917,552.061
56,546.909,529.124
57,6869.34,3549.12
58,497.622,419.834
59,435.836,405.047
60,1021.19,728.637
61,751.531,621.849
62,429.962,408.258
63,446.259,486.477
64,710.155,466.695
65,111209,6269.13
66,659.041,766.786
67,2669.49,1206.62
68,794.397,729.874
69,890.242,477.516
70,415.184,456.917
71,519.563,449.697
72,1305.08,440.183
73,991.463,788.284
74,572.783,561.404
75,1255.47,758.712
76,360.272,508.426
77,663.961,923.101
78,385.359,382.913
79,1568.43,747.668
80,595.791,875.118
81,5628.71,3612.98
82,402.921,501.341
83,434.428,1611.78
84,474.187,601.642
85,3.26757,2.80359
86,2.9415,2.38684
87,2.34502,1.70993
88,2.80989,1.90138
89,2.28438,1.6113
90,2.62013,5.1642
91,2.99765,2.44817
92,2.64377,1.97479
93,3.87561,2.67773
94,2.87695,1.75096
95,2.41982,1.74754
96,2.67253,1.92829
97,3.11704,2.09858
98,2.45136,1.9516
99,7.05197,3.58238
100,3.12445,2.23081
101,3.93709,3.67334
102,2.43308,1.94061
103,2.67139,2.42836
104,3.14961,2.80337
105,2.86977,2.38353
106,2.8766,2.2013
107,2.96202,1.85837
108,3.11148,3.51823
109,2.523,1.83402
110,5.10048,3.06658
111,2.63841,1.67485
112,32.23,50.7947
113,2.79649,2.38354
114,2.6685,2.09109
115,3.33385,2.98043
116,2.2514,1.90222
117,3.40579,2.40087
118,2.41858,1.64811
119,6.72215,6.16615
120,2.29023,2.83162
121,2.48347,2.20938
122,3.04991,3.46037
123,2.43417,1.86997
124,3.2926,2.91799
125,3.87491,2.46274
126,2.56393,2.1416
127,2.88355,2.19048
128,2.51301,2.03062
129,3.16471,2.20461
130,3.14949,2.01063
131,4.35512,2.31088
132,3.21987,1.99227
133,3.02378,3.10846
134,2.62857,1.79699
135,4.04338,4.16111
136,2.37456,1.73155
137,2.58618,1.61111
138,6.7988,4.0661
139,2.39975,1.7731
140,2.72523,1.95331
141,2.82873,2.77949
142,2.69976,2.19324
143,2.61597,2.10879
