0,2.0226,0,0,0
1,3.09661,2.99678,0,0
2,3.10736,2.85429,0,0
3,2.71555,2.44498,0,0
4,0,0,0,0
5,2.55197,1.9277,0,0
6,2.47102,0,0,0
7,2.54147,2.53732,0,0
8,2.99521,0,0,0
9,3.00323,0,0,0
10,2.04027,0,0,0
11,2.50614,0,0,0
12,2.99296,0,0,0
13,0,0,0,0
14,2.71757,0,0,0
15,2.75079,2.63935,0,0
16,3.02402,0,0,0
17,0,0,0,0
18,2.4953,0,0,0
19,0,0,0,0
20,0,0,0,0
21,2.66478,3.04221,0,0
22,2.90238,2.6749,0,0
23,2.22138,2.33293,0,0
24,2.44092,0,0,0
25,2.90562,0,0,0
26,2.32628,2.88456,0,0
27,2.29426,2.62836,0,0
28,0,0,0,0
29,2.54012,0,0,0
30,2.41034,0,0,0
31,2.08766,0,0,0
32,2.27536,0,0,0
33,2.30665,0,0,0
34,2.38412,2.67904,0,0
35,2.40386,3.17234,0,0
36,2.40064,3.01091,0,0
37,2.25774,0,0,0
38,3.1097,0,0,0
39,2.20464,2.28615,0,0
40,2.51011,0,0,0
41,2.88963,0,0,0
42,2.38946,0,0,0
43,2.49975,2.71756,0,0
44,2.95858,2.52226,0,0
45,2.61795,2.30145,0,0
46,0,0,0,0
47,2.3559,1.95223,0,0
48,2.48266,0,0,0
49,3.08124,0,0,0
50,0,0,0,0
51,2.50842,0,0,0
52,0,0,0,0
53,2.54951,3.14249,0,0
54,2.56206,0,0,0
55,2.23813,2.75235,0,0
56,2.88018,2.48149,0,0
57,2.60758,0,0,0
58,2.641,0,0,0
59,2.4178,0,0,0
60,2.37827,2.60417,0,0
61,2.35601,0,0,0
62,0,0,0,0
63,2.94734,2.39785,0,0
64,2.48707,2.14098,0,0
65,2.75603,0,0,0
66,2.58806,0,0,0
67,2.53324,0,0,0
68,2.83975,1.95231,0,0
69,2.43474,0,0,0
70,2.28391,0,0,0
71,2.3355,0,0,0
72,2.63021,2.44897,0,0
73,2.52854,0,0,0
74,3.00892,0,0,0
75,2.51183,0,0,0
76,2.66616,2.61071,0,0
77,2.25659,2.97677,0,0
78,2.79137,0,0,0
79,2.21542,0,0,0
80,2.76523,3.06243,0,0
81,2.90631,2.28838,0,0
82,2.48317,2.77773,0,0
83,2.76534,0,0,0
84,3.08236,2.6154,0,0
85,2.31558,2.86795,0,0
86,2.48622,2.34218,0,0
87,1.97205,2.66421,0,0
88,2.29788,2.47461,0,0
89,2.03442,2.30891,0,0
90,2.13953,0,0,0
91,2.77194,0,0,0
92,2.36197,0,0,0
93,3.11466,2.59012,0,0
94,2.49601,2.48989,0,0
95,2.43778,0,0,0
96,3.05227,0,0,0
97,2.75996,0,0,0
98,2.20066,2.0524,0,0
99,2.53556,3.08048,0,0
100,2.81849,0,0,0
101,2.08982,0,0,0
102,2.0733,2.28097,0,0
103,2.52064,2.42281,0,0
104,2.65777,0,0,0
105,2.58776,2.64914,0,0
106,2.89579,0,0,0
107,2.6731,2.63306,0,0
108,2.56842,2.64847,0,0
109,2.73691,0,0,0
110,2.42882,0,0,0
111,2.5314,2.12838,0,0
112,2.58206,0,0,0
113,2.4751,0,0,0
114,2.57336,0,0,0
115,2.13507,2.31567,0,0
116,2.29082,0,0,0
117,2.53849,2.97289,0,0
